(169,0.6541270896981659)
(170,1.605126316755728)
(171,0.3575506839829342)
(172,0.6107075249134014)
(173,1.408537950064716)
(174,0.3406076180975133)
(175,0.5718390838309294)
(176,1.2515723399631622)
(177,25.51282480747872)
(178,0.5368511954457128)
(179,1.1233798598202414)
(180,8.917688929067989)
(181,0.5051988287074213)
(182,1.0167406902409561)
(183,5.352517988151133)
(184,0.4764344262617025)
(185,0.9266640096629972)
(186,3.7977785050661605)
(187,0.45018704548574034)
(188,0.8495894200097882)
(189,2.927132161631811)
(190,0.4261466361717267)
(191,0.7829087395590648)
(192,2.370620633641657)
(193,0.40405203728681904)
(194,0.7246676168019969)
(195,1.9843065389316703)
(196,0.3836817053773879)
(197,0.6733727296805921)
(198,1.7005376935977132)
(199,0.3648464758566789)
(200,0.6278634088493962)
(201,1.4833219368132253)
(202,0.3473838554927389)
(203,0.5872238948348071)
(204,1.3117465627574665)
(205,101.27704204660307)
(206,0.5507219759466581)
(207,1.1728298487464863)
(208,12.178654062303531)
(209,0.517765194939311)
(210,1.0580869346671415)
(211,6.4069075308190095)
(212,0.4878690231901694)
(213,0.9617378627284647)
(214,4.313552141180952)
(215,0.4606333531433549)
(216,0.8797092616775344)
(217,3.232152335840768)
(218,0.43572487841249385)
(219,0.8090477832581628)
(220,2.571905656952793)
(221,0.4128637100985101)
(222,0.7475599043445809)
(223,2.126988204395932)
(224,0.39181308687425975)
(225,0.6935823354973232)
(226,1.8069070045569822)
(227,0.37237137544220206)
(228,0.645830934277887)
(229,1.565645286390245)
(230,0.35436578787278605)
(231,0.6032984946163827)
(232,1.3773280913476467)
(233,0.33764740077582917)
(234,0.5651839094625501)
(235,1.2262889916533228)
(236,19.093162272868977)
(237,0.5308420185669742)
(238,1.1024875675685162)
(239,7.959770339269997)
(240,0.4997474214913199)
(241,0.9991919936742629)
(242,4.98387895121345)
(243,0.4714679202293783)
(244,0.9117199218135766)
(245,3.6040912397574973)
(246,0.44564472880934336)
(247,0.8367136976828975)
(248,2.8080299878699977)
(249,0.4219775201817394)
(250,0.7717028374872288)
(251,2.2900668772880857)
(252,0.4002129849705909)
(253,0.7148291673073156)
(254,1.926231076448524)
(255,0.3801359760796101)
(256,0.6646681878745933)
(257,1.656704137560999)
(258,0.3615625820665749)
(259,0.6201095295971426)
(260,1.449076541259389)
(261,0.34433465633870625)
(262,0.5802748853434123)
(263,1.284262611338013)
(264,43.61944553755452)
(265,0.5444603940120485)
(266,1.1502916943770454)
(267,10.473861766609154)
(268,0.5120953780452023)
(269,1.0392752688136004)
(270,5.89041980824992)
(271,0.4827122639228488)
(272,0.9458035649516425)
(273,4.067659838112915)
(274,0.45592430250167076)
(275,0.8660428725956116)
(276,3.088881346690917)
(277,0.4314088273014421)
(278,0.7972005498913081)
(279,2.4782434952438526)
(280,0.40889450865970556)
(281,0.7371941004390157)
(282,2.061023274881222)
(283,0.3881515336464098)
(284,0.6844389332912442)
(285,1.7579617814723256)
(286,0.3689839570805895)
(287,0.6377079479126514)
(288,1.5279007956439925)
(289,0.3512236835460661)
(290,0.5960361004872587)
(291,1.3473446753318936)
(292,0.3347256885886398)
(293,0.5586539924700467)
(294,1.2019037275635753)
(295,15.24141282734912)
(296,0.5249406811916928)
(297,1.0822724983974672)
(298,7.184663023166842)
(299,0.4943895203491149)
(300,0.9821665302997968)
(301,4.6614435163736125)
(302,0.46658301761789817)
(303,0.8971884389273245)
(304,3.428480039678926)
(305,0.4411740494428401)
(306,0.8241690645176155)
(307,2.6977837834620573)
(308,0.4178716335459846)
(309,0.7607666412897656)
(310,2.214492075367054)
(311,0.3964300191867953)
(312,0.7052133220881299)
(313,1.8712276567713404)
(314,0.3766402263205352)
(315,0.6561495070182707)
(316,1.6148975642964103)
(317,0.3583234154640618)
(318,0.6125124283301658)
(319,1.4162381253530056)
(320,0.34132564221768424)
(321,0.5734593344967192)
(322,1.2577947909230116)
(323,27.751722294973813)
(324,0.5383133550548879)
(325,1.1285111690328502)
(326,9.182853597957257)
(327,0.5065245997761785)
(328,1.0210434796226944)
(329,5.449229657910327)
(330,0.47764171458721133)
(331,0.9303229187619371)
(332,3.8473898983121004)
(333,0.4512907555551178)
(334,0.8527380403258193)
(335,2.9572284370822546)
(336,0.4271592746726951)
(337,0.7856461103143431)
(338,2.3907992168220376)
(339,0.40498417663878444)
(340,0.7270687142482011)
(341,1.9987661365465714)
(342,0.38454234374734875)
(343,0.675495354909775)
(344,1.7114025465878664)
(345,0.3656433196590875)
(346,0.629752838361201)
(347,1.4917810704472523)
(348,0.3481235431687849)
(349,0.588916097945396)
(350,1.3185170671088657)
(351,148.31863925018)
(352,0.5522458890350195)
(353,1.178369748197926)
(354,12.673619925699164)
(355,0.5191443600131307)
(356,1.0627024295029408)
(357,6.544598901196617)
(358,0.4891227888060797)
(359,0.9656413951411094)
(360,4.377040011124231)
(361,0.46177776822299266)
(362,0.8830528362325942)
(363,3.2685286982906017)
(364,0.4367733668197703)
(365,0.8119430250684425)
(366,2.595442135503911)
(367,0.41382758624475097)
(368,0.7500906284980585)
(369,2.143449094403751)
(370,0.3927019544020295)
(371,0.6958126977225958)
(372,1.819059281785745)
(373,0.3731934387906695)
(374,0.6478108744219854)
(375,1.5749809166251314)
(376,0.35512809815148894)
(377,0.6050674667221412)
(378,1.3847220144516619)
(379,0.3383560515558777)
(380,0.5667734961603492)
(381,1.2322880064839816)
(382,20.325663820178406)
(383,0.5322778005509562)
(384,1.10745089607406)
(385,8.171292623950965)
(386,0.5010503384366725)
(387,1.003365324673179)
(388,5.067992948505203)
(389,0.47265527752857733)
(390,0.9152769616559906)
(391,3.6489375742306365)
(392,0.446730953180976)
(393,0.8397807239215996)
(394,2.8358365717842315)
(395,0.4229747343090457)
(396,0.774373847042959)
(397,2.3089742817862557)
(398,0.4011314497894641)
(399,0.7171755690668603)
(400,1.9399132566874533)
(401,0.3809844349609003)
(402,0.6667452016307674)
(403,1.6670593877506752)
(404,0.36234853137309164)
(405,0.6219605268135606)
(406,1.4571837277473842)
(407,0.34506456009700004)
(408,0.581934404623889)
(409,1.290779953651214)
(410,50.555324602242656)
(411,0.5459562803993914)
(412,1.1556434501213806)
(413,10.839516476981984)
(414,0.5134503293897853)
(415,1.0437471503457303)
(416,6.007118730467952)
(417,0.48394496755277083)
(418,0.9495950008451863)
(419,4.124316495774794)
(420,0.4570502834586781)
(421,0.8692972807588736)
(422,3.122233268787469)
(423,0.43244109005647907)
(424,0.800023704802442)
(425,2.50018520200066)
(426,0.4098440286753009)
(427,0.7396657196570816)
(428,2.0765427842603295)
(429,0.3890276382323436)
(430,0.6866202336993894)
(431,1.7695127202671324)
(432,0.36979462357560333)
(433,0.6396467172356498)
(434,1.5368292213227501)
(435,0.3519757750299685)
(436,0.5977701875866857)
(437,1.3544501947096772)
(438,0.3354251418769986)
(439,0.5602137630641876)
(440,1.2076910752394152)
(441,16.02023466680907)
(442,0.5263507798693894)
(443,1.0870759175855111)
(444,7.357314257822)
(445,0.4956701571839672)
(446,0.9862161214218613)
(447,4.735269468925978)
(448,0.4677509225640884)
(449,0.9006477733845453)
(450,3.469215895453596)
(451,0.44224319044950827)
(452,0.8271576001246472)
(453,2.7235521376513283)
(454,0.4188537639233235)
(455,0.7633736497680922)
(456,2.232244583198698)
(457,0.39733509977878667)
(458,0.7075068547759024)
(459,1.8841933534216218)
(460,0.3774767546605723)
(461,0.6581823449997618)
(462,1.6247781517837654)
(463,0.3590986849742873)
(464,0.6143261372386619)
(465,1.424014809530441)
(466,0.3420459482029816)
(467,0.5750870926934465)
(468,1.2640728518661)
(469,30.418328631460682)
(470,0.5397819672392882)
(471,1.1336841577043708)
(472,9.463968935616531)
(473,0.5078559571582002)
(474,1.0253783079865888)
(475,5.549394249111838)
(476,0.47885387128524015)
(477,0.9340069842784365)
(478,3.8982609357358626)
(479,0.4523987339424913)
(480,0.8559067726770349)
(481,2.9879177351048347)
(482,0.4281756760852953)
(483,0.7883998120045427)
(484,2.4113027282119135)
(485,0.40591965019329324)
(486,0.7294832528581514)
(487,2.0134226370782464)
(488,0.3854059502924646)
(489,0.6776291749552162)
(490,1.7223956014740207)
(491,0.36644281723986316)
(492,0.6316516902044622)
(493,1.5003282860772917)
(494,0.34886561306390357)
(495,0.5906163061199301)
(496,1.3253506707569387)
(497,276.71441244764947)
(498,0.5537766604267287)
(499,1.1839563854542112)
(500,13.209940827151422)
(501,0.520529445556369)
(502,1.0673535018392282)
(503,6.688185690894406)
(504,0.4903817004886637)
(505,0.9695726329987154)
(506,4.442355611380505)
(507,0.4629266842912807)
(508,0.8864184053142784)
(509,3.305694028627616)
(510,0.43782581455279374)
(511,0.8148560180879414)
(512,2.6193882037772966)
(513,0.414794963546977)
(514,0.7526358854293235)
(515,2.1601492255732433)
(516,0.3935939329206935)
(517,0.698055107525672)
(518,1.8313632231457835)
(519,0.3740182788049612)
(520,0.6498009127092589)
(521,1.5844186588740046)
(522,0.3558928969668597)
(523,0.6068449863636568)
(524,1.392187933674194)
(525,0.33906694122692943)
(526,0.5683703816180807)
(527,1.238339670227692)
(528,21.72670663393883)
(529,0.5337198643399355)
(530,1.1124538814397713)
(531,8.394125331735577)
(532,0.5023587006593656)
(533,1.007569266470548)
(534,5.1549028318447885)
(535,0.4738473856992522)
(536,0.9188581209571033)
(537,3.6948655935666728)
(538,0.44782134719340105)
(539,0.8428670912096016)
(540,2.864169569074944)
(541,0.42397562787125675)
(542,0.7770606024535011)
(543,2.328176328256759)
(544,0.40205317771691884)
(545,0.7195349600085339)
(546,1.9537766560892644)
(547,0.3818358010926286)
(548,0.6688330555334078)
(549,1.677533925061771)
(550,0.3631370819472855)
(551,0.6238206641671695)
(552,1.4653735614998449)
(553,0.3457968005738045)
(554,0.5836017016462927)
(555,1.2973568963005169)
(556,60.10215775013651)
(557,0.5474588399274973)
(558,1.1610395903356676)
(559,11.231202887727592)
(560,0.5148110488640653)
(561,1.0482529688605648)
(562,6.128406229118456)
(563,0.4851826907708611)
(564,0.9534129638908733)
(565,4.182512269128149)
(566,0.45818065952447173)
(567,0.8725728154577614)
(568,3.15627743554986)
(569,0.43347722282782924)
(570,0.8028639574837483)
(571,2.5224954667046946)
(572,0.41079697398906984)
(573,0.7421513703825962)
(574,2.092281274049513)
(575,0.3899067889628145)
(576,0.688813190755569)
(577,1.7812041994546368)
(578,0.37060801097380913)
(579,0.6415952753541606)
(580,1.545853154368148)
(581,0.35273030683507184)
(582,0.599512574241644)
(583,1.3616235454729442)
(584,0.3361267921531177)
(585,0.5617806313145257)
(586,1.2135283173022349)
(587,16.881990942505446)
(588,0.5277669955529481)
(589,1.0919170998114804)
(590,7.538274483328814)
(591,0.4969561029661048)
(592,0.9902949787938513)
(593,4.811390940639328)
(594,0.4689234646298196)
(595,0.9041302465560214)
(596,3.5108874812027353)
(597,0.44331640543630907)
(598,0.8301647447009779)
(599,2.7497899095722538)
(600,0.4198394927080531)
(601,0.7659958466362434)
(602,2.2502650967524858)
(603,0.3982433743906258)
(604,0.7098129447012665)
(605,1.89732620788476)
(606,0.3783161309807394)
(607,0.6602256832805274)
(608,1.6347699193651322)
(609,0.35987650461622567)
(610,0.6161487152448543)
(611,1.4318691443008613)
(612,0.34276854655613403)
(613,0.5767224098340417)
(614,1.2704072681696743)
(615,33.64814630380327)
(616,0.5412570740055724)
(617,1.1388993328852368)
(618,9.762518646091614)
(619,0.5091929355100789)
(620,1.0297455321426936)
(621,5.6531999864297315)
(622,0.4800709252019552)
(623,0.9377164645307213)
(624,3.9504401795304602)
(625,0.4535110048519342)
(626,0.8590958086479201)
(627,3.019217740511655)
(628,0.42919586086893075)
(629,0.7911699897049835)
(630,2.4321390684284454)
(631,0.406858475362129)
(632,0.7319113444932335)
(633,2.028280081968167)
(634,0.38627253992388233)
(635,0.6797742774485962)
(636,1.7335191347739571)
(637,0.36724498144280765)
(638,0.633560034000601)
(639,1.5089649619496561)
(640,0.3496100763007909)
(641,0.5923245753678897)
(642,1.3322482561794327)
(643,2046.3187823252406)
(644,0.5553143356893752)
(645,1.189590351416032)
(646,13.793025295899671)
(647,0.5219204890186959)
(648,1.0720405620797917)
(649,6.838054729035174)
(650,0.4916457892996838)
(651,0.9735318701592278)
(652,4.509578984527097)
(653,0.46408012732792614)
(654,0.8898061848219005)
(655,3.343674255372607)
(656,0.4388822435074276)
(657,0.8177869244791067)
(658,2.643754634028625)
(659,0.41576586058911047)
(660,0.7551957992902966)
(661,2.177093842501035)
(662,0.3944890383054871)
(663,0.7003096615607002)
(664,1.843821678894589)
(665,0.37484590912769616)
(666,0.6518011255048654)
(667,1.5939601924846827)
(668,0.356660196108001)
(669,0.6086311146723568)
(670,1.3997269016160343)
(671,0.33978008002898097)
(672,0.569974615349744)
(673,1.24444467570749)
(674,23.33339837623416)
(675,0.5351682504638158)
(676,1.117496998114328)
(677,8.62920043081426)
(678,0.5036725416536405)
(679,1.0118041547918406)
(680,5.244750307377724)
(681,0.47504427266261867)
(682,0.9224636439138441)
(683,3.741914884729743)
(684,0.44891593430726895)
(685,0.8459729813879414)
(686,2.893044055290501)
(687,0.42498022072476344)
(688,0.779763241896688)
(689,2.3476799474270065)
(690,0.4029781856714847)
(691,0.7219074470006464)
(692,1.9678248913389003)
(693,0.38269008897932394)
(694,0.6709318335281029)
(695,1.6881298168491987)
(696,0.36392824629534226)
(697,0.6256900085104805)
(698,1.473647308284655)
(699,0.34653138860961635)
(700,0.5852768303076892)
(701,1.30399425698557)
(702,74.07607982888348)
(703,0.5489681165298289)
(704,1.166480666508516)
(705,11.651803241611063)
(706,0.5161775726376271)
(707,1.0527931096803507)
(708,6.254558294538986)
(709,0.48642546362466543)
(710,0.9572577313751837)
(711,4.242310705573277)
(712,0.45931545586682215)
(713,0.8758696812896356)
(714,3.191035606059368)
(715,0.43451724685516624)
(716,0.8057214621768658)
(717,2.545183641688515)
(718,0.41175336264998075)
(719,0.7446511710836937)
(720,2.1082434031918034)
(721,0.3907890012734292)
(722,0.6910178969502171)
(723,1.793038793216992)
(724,0.37142413255384793)
(725,0.6435536955270198)
(726,1.554974130515303)
(727,0.3534872904470549)
(728,0.601263319228204)
(729,1.3688656996448136)
(730,0.336830649402428)
(731,0.5633546449230017)
(732,1.2194160985721176)
(733,17.840673262012874)
(734,0.5291893673598507)
(735,1.0967964895009465)
(736,7.7281581995893465)
(737,0.49824739007574537)
(738,0.9944034185913277)
(739,4.88991664323026)
(740,0.4701006708481382)
(741,0.9076360894692952)
(742,3.55352738968003)
(743,0.44439371714879805)
(744,0.833190670955814)
(745,2.7765100294753577)
(746,0.4208288391756078)
(747,0.7686333635796646)
(748,2.2685597212355524)
(749,0.39915485946493434)
(750,0.7121316940149717)
(751,1.9106294664546886)
(752,0.37915836939271613)
(753,0.6622796023118616)
(754,1.6448747487123616)
(755,0.3606568865694696)
(756,0.6179802265686439)
(757,1.4398022941974498)
(758,0.343493447844334)
(759,0.5783653378018166)
(760,1.276798798591528)
(761,37.64067410072733)
(762,0.5427387177256815)
(763,1.1441572098837953)
(764,10.080176337096393)
(765,0.5105355697755485)
(766,1.0341455142188447)
(767,5.76084902832176)
(768,0.4812929054117478)
(769,0.9414516213856656)
(770,4.003978720630662)
(771,0.454627592670756)
(772,0.8623053422638572)
(773,3.051146848357427)
(774,0.4302198496314864)
(775,0.793956790214268)
(776,2.4533163963188427)
(777,0.40780066967842016)
(778,0.7343531022593737)
(779,2.043342624020309)
(780,0.3871421276526956)
(781,0.681930750938455)
(782,1.744775477225722)
(783,0.368049825194644)
(784,0.6354779400584898)
(785,1.517692505215554)
(786,0.3503569440714033)
(787,0.5940409622223471)
(788,1.3392107223867793)
(789,0.3339195218725313)
(790,0.5568589607949866)
(791,1.195272246986889)
(792,14.429267973785723)
(793,0.5233175281661688)
(794,1.076764026964821)
(795,6.994627443979711)
(796,0.4929150865512709)
(797,0.9775194046508565)
(798,4.578794916163332)
(799,0.4652381235128461)
(800,0.8932163934895504)
(801,3.3824964557775354)
(802,0.4399426757411747)
(803,0.8207359083854309)
(804,2.668552579602619)
(805,0.41674029608672475)
(806,0.7577704956509161)
(807,2.194288344206351)
(808,0.395387286539743)
(809,0.7025764575183397)
(810,1.856437571160174)
(811,0.3756763434909176)
(812,0.6538115899457485)
(813,1.603607233832664)
(814,0.3574300074385065)
(815,0.6104259133638591)
(816,1.4073399914971945)
(817,0.3404954782644817)
(818,0.5715862473180794)
(819,1.2506037279557844)
(820,25.194602791597774)
(821,0.5366229998017849)
(822,1.12258072814477)
(823,8.877555172175931)
(824,0.504991895188879)
(825,1.0160703302897613)
(826,5.3376868220917695)
(827,0.47624596655899754)
(828,0.9260937780305837)
(829,3.790126990251507)
(830,0.45001473815945164)
(831,0.8490985785841442)
(832,2.922475687176211)
(833,0.42598853286898264)
(834,0.7824819051716889)
(835,2.367492289112827)
(836,0.4039064906887499)
(837,0.7242931380869055)
(838,1.982061676005485)
(839,0.3835473132220636)
(840,0.6730416204292873)
(841,1.6988491785172888)
(842,0.36472203700365075)
(843,0.6275686273494097)
(844,1.482006259849499)
(845,0.3472683351120008)
(846,0.5869598450041404)
(847,1.3106928684325978)
(848,96.48600961296381)
(849,0.5504841545262191)
(850,1.1719672393027925)
(851,12.104641584753459)
(852,0.5175499371829688)
(853,1.0573679639825506)
(854,6.385873503319408)
(855,0.4876733164019104)
(856,0.9611295844625017)
(857,4.303778899676662)
(858,0.460454697845911)
(859,0.8791880855020764)
(860,3.226530460979851)
(861,0.4355611835337645)
(862,0.808596374984093)
(863,2.5682593984099524)
(864,0.4127132128339285)
(865,0.7471652415657353)
(866,2.124433963736261)
(867,0.39167429070415927)
(868,0.693234445754695)
(869,1.8050191389881889)
(870,0.3722430016808097)
(871,0.6455220517457595)
(872,1.5641937186020844)
(873,0.3542467374236964)
(874,0.6030224818785948)
(875,1.3761776479093513)
(876,0.3375367236708768)
(877,0.56493585201984)
(878,1.2253550750282318)
(879,18.913608076635345)
(880,0.530617934741697)
(881,1.1017145380805076)
(882,7.927642032662045)
(883,0.4995440511568439)
(884,0.998541761560456)
(885,4.970962263041811)
(886,0.47128256846250943)
(887,0.9111655362375516)
(888,3.5971697450860822)
(889,0.44547514850205683)
(890,0.8362355537420134)
(891,2.8037259069014207)
(892,0.42182182273923124)
(893,0.7712863338103424)
(894,2.2871347487100215)
(895,0.4000695715572869)
(896,0.714463205978581)
(897,1.9241064600323172)
(898,0.38000348410146956)
(899,0.6643441833688757)
(900,1.6550945641997614)
(901,0.361439843091203)
(902,0.619820736051294)
(903,1.4478154471562175)
(904,0.3442206626997336)
(905,0.5800159289558571)
(906,1.2832482155716032)
(907,42.70224612683021)
(908,0.5442269411408185)
(909,1.1494583124351072)
(910,10.418836907264733)
(911,0.5118838951884634)
(912,1.0385786217600979)
(913,5.8725587806934305)
(914,0.4825198412194964)
(915,0.9452127203199396)
(916,4.058930345480523)
(917,0.45574852197124066)
(918,0.8655355700301239)
(919,3.083724199956309)
(920,0.4312476631306786)
(921,0.7967603620799456)
(922,2.47484313959753)
(923,0.40874625079769855)
(924,0.736808640524395)
(925,2.058614531263526)
(926,0.38801472859078434)
(927,0.6840986849022143)
(928,1.7561670154115168)
(929,0.3688573615056872)
(930,0.6374054793829582)
(931,1.5265123526928366)
(932,0.3511062276374973)
(933,0.5957655237460999)
(934,1.34623898531108)
(935,0.33461644679401087)
(936,0.5584105821245269)
(937,1.2010026832856542)
(938,15.126285090326517)
(939,0.5247206010845821)
(940,1.0815243196936695)
(941,7.158363820137905)
(942,0.49418962380845266)
(943,0.9815355387463183)
(944,4.6500932915102995)
(945,0.4664006992280998)
(946,0.8966492529327742)
(947,3.4221889201544387)
(948,0.4410071334746717)
(949,0.823703135961797)
(950,2.693793591935617)
(951,0.41771828888821205)
(952,0.7603601015194412)
(953,2.2117382898567195)
(954,0.3962886937158131)
(955,0.7048555941396931)
(956,1.8692138962207543)
(957,0.3765095957168268)
(958,0.655832383950413)
(959,1.6133615373473071)
(960,0.3582023428970504)
(961,0.6122294447449691)
(962,1.415028297664275)
(963,0.3412131462988104)
(964,0.5732053279396634)
(965,1.2568175444844993)
(966,27.375995712629763)
(967,0.5380841535860851)
(968,1.1277055613292237)
(969,9.140347388700373)
(970,0.5063167953124348)
(971,1.020368138634974)
(972,5.433874415430449)
(973,0.47745249574996806)
(974,0.9297487741753201)
(975,3.8395455304956334)
(976,0.4511177825647003)
(977,0.8522440692482741)
(978,2.9524807309549965)
(979,0.4270005844476473)
(980,0.7852167337228594)
(981,2.387620730944485)
(982,0.40483810992237573)
(983,0.7266921425026222)
(984,1.9964908238083807)
(985,0.38440748851927814)
(986,0.675162501931511)
(987,1.7096941749239036)
(988,0.365518466739447)
(989,0.6294565888512806)
(990,1.4904517345918424)
(991,0.3480076510561112)
(992,0.5886508006364929)
(993,1.3174535787411663)
(994,138.2739230524199)
(995,0.5520069986271278)
(996,1.1774998787471935)
(997,12.593571791910586)
(998,0.5189281792786796)
(999,1.0619779289114841)
(1000,6.522675377052336)
(1001,0.48892627963290874)
(1002,0.9650288082631454)
(1003,4.366987744173745)
(1004,0.4615984110161734)
(1005,0.8825282380359347)
(1006,3.262785651870705)
(1007,0.4366090544159272)
(1008,0.8114888538965305)
(1009,2.591732741180937)
(1010,0.41367654284485184)
(1011,0.7496937029902299)
(1012,2.140857885625725)
(1013,0.39256267290022484)
(1014,0.6954629316343304)
(1015,1.8171479394088166)
(1016,0.3730646318069381)
(1017,0.6475004187437905)
(1018,1.5735135214658573)
(1019,0.3550086593954418)
(1020,0.6047901220877984)
(1021,1.383560400061548)
(1022,0.3382450250653864)
(1023,0.5665243011683665)
(1024,1.2313459140512744)
(1025,20.12251319360989)
(1026,0.532052737487781)
(1027,1.106671704116192)
(1028,8.137472789568065)
(1029,0.5008461191197837)
(1030,1.0027103331008973)
(1031,5.054651029500706)
(1032,0.4724691849288685)
(1033,0.9147188241113076)
(1034,3.6418502940858675)
(1035,0.4465607225822759)
(1036,0.8392995700894479)
(1037,2.831451453096732)
(1038,0.4228184629512102)
(1039,0.7739548920889903)
(1040,2.305996665296693)
(1041,0.4009875273371832)
(1042,0.7168075849796139)
(1043,1.937760606899962)
(1044,0.3808514894060269)
(1045,0.6664195085610709)
(1046,1.665431334122365)
(1047,0.36222538651681974)
(1048,0.6216703091629636)
(1049,1.4559098151068612)
(1050,0.34495020181994457)
(1051,0.5816742361364886)
(1052,1.2897563055417918)
(1053,49.32860159377117)
(1054,0.5457217873654795)
(1055,1.1548031728739052)
(1056,10.780654371434535)
(1057,0.5132379472758172)
(1058,1.0430452278304085)
(1059,5.988563362039528)
(1060,0.48375176216285504)
(1061,0.9490000304824265)
(1062,4.115351716175066)
(1063,0.45687381751240325)
(1064,0.8687866909716406)
(1065,3.1169697211129175)
(1066,0.43227932227541876)
(1067,0.7995808556246364)
(1068,2.4967280060134893)
(1069,0.40969523649897005)
(1070,0.7392780749356658)
(1071,2.0741001909757926)
(1072,0.38889035795166155)
(1073,0.6862781697583907)
(1074,1.7676961934403022)
(1075,0.36966760347052063)
(1076,0.6393427236834265)
(1077,1.5354259716519598)
(1078,0.35185793833117507)
(1079,0.5974983175378895)
(1080,1.3533339782061264)
(1081,0.3353155572303128)
(1082,0.5599692464724526)
(1083,1.206782281864576)
(1084,15.893220797175063)
(1085,0.5261297461828576)
(1086,1.0863218700504824)
(1087,7.329766910497215)
(1088,0.49546943289171147)
(1089,0.9855805790386702)
(1090,4.723569484674511)
(1091,0.467567881059844)
(1092,0.9001049876961797)
(1093,3.462781220576206)
